Lable,ax_Max,ay_Max,az_Max,gx_Max,gy_Max,gz_Max,ax_Min,ay_Min,az_Min,gx_Min,gy_Min,gz_Min,ax_Mean,ay_Mean,az_Mean,gx_Mean,gy_Mean,gz_Mean,ax_Median,ay_Median,az_Median,gx_Median,gy_Median,gz_Median,ax_Mode,ay_Mode,az_Mode,gx_Mode,gy_Mode,gz_Mode,ax_SD,ay_SD,az_SD,gx_SD,gy_SD,gz_SD,ax_Variance,ay_Variance,az_Variance,gx_Variance,gy_Variance,gz_Variance,ax_Skewness,ay_Skewness,az_Skewness,gx_Skewness,gy_Skewness,gz_Skewness,ax_Kurtosis,ay_Kurtosis,az_Kurtosis,gx_Kurtosis,gy_Kurtosis,gz_Kurtosis,ax_CV,ay_CV,az_CV,gx_CV,gy_CV,gz_CV
NoMove,0.784200147,-8.773877349,-4.091271125,0.038355441,0.014546957,0.014705526,0.665074379,-8.909524687,-4.383069494,-0.04052452,-0.019469554,-0.016869536,0.717677395,-8.841748798,-4.249710005,0.00085154,-0.001320173,-1.61E-06,0.716104727,-8.839961033,-4.261249491,0.001615121,-0.001107261,0.000343508,0.687420259,-8.887178821,-4.351944927,-0.014855304,-0.013340829,0.001741473,0.019960548,0.029223426,0.062070465,0.016842987,0.005742443,0.005333671,0.000449919,0.001023692,0.003852753,0.0003198,3.32E-05,2.85E-05,0.448456047,-0.061904013,0.44464864,-0.058360968,-0.26889227,-0.376301176,0.591569128,-0.592994696,-0.639779045,-0.552308222,0.27137799,0.514035976,0.03574019,-0.003504612,-0.01664134,19.22984223,-4.355690066,-3300.512292
NoMove,1.279728312,-8.021388564,-5.465396635,0.047444577,0.029067086,0.008940511,1.121027335,-8.25333778,-5.863136577,-0.04992445,-0.026888683,-0.008028772,1.169941532,-8.095222293,-5.728581792,0.00185069,-2.14E-06,-3.49E-06,1.153410012,-8.074489899,-5.76116266,0.000206862,-0.00091986,-0.000245527,1.121027335,-8.25333778,-5.863136577,-0.04992445,-0.026888683,-0.008028772,0.040805348,0.055385137,0.094611888,0.019541518,0.011646928,0.003107853,0.001665076,0.003067513,0.008951409,0.000381871,0.000135651,9.66E-06,1.122591823,-1.098307933,1.206248912,-0.390736294,0.001787814,0.299985792,0.029115631,0.110162289,0.33653876,-0.179750915,-0.491251507,-0.177802313,0.034878109,-0.006841707,-0.016515761,10.55904603,-5454.127491,-891.093995
NoMove,-0.1412579,-7.369353,-6.8929067,0.03722389,0.030281624,0.012356049,-0.33518824,-7.6255326,-7.192182,-0.052840423,-0.021945022,-0.008428025,-0.245486321,-7.463764937,-7.086363256,-0.006158723,0.000955325,1.71E-06,-0.24899697,-7.4483614,-7.1083846,-0.007808271,0.001770138,-0.000434,-0.25617957,-7.417237,-7.144298,-0.010206427,0.004434763,0.000365,0.035643026,0.060656892,0.071719082,0.019266439,0.008356326,0.003833875,0.001270425,0.003679259,0.005143627,0.000371196,6.98E-05,1.47E-05,0.286103986,-0.683890741,0.783885026,0.270374466,-0.044760174,0.82856698,-0.442149092,-0.434577375,-0.477934694,-0.669966877,0.814758459,0.978062385,-0.145193531,-0.008126849,-0.010120718,-3.128317392,8.747105785,2245.660616
NoMove,2.791639,73.633675,8.274361,0.037420675,1.8469025,0.00984425,0.61052144,-13.369223,-17.611748,-0.107135214,-0.017402148,-0.19093522,1.393886567,-6.574533397,-8.772876686,0.002570467,0.003418551,-0.001046187,1.3958195,-6.6606693,-8.815451,0.002380859,-0.000215,-1.49E-05,1.3958195,-6.6630635,-8.827422,-0.006545635,0.000984,-0.000814,0.066966595,2.616988086,1.002621752,0.015884273,0.084945396,0.011778422,0.004484525,6.84862664,1.005250377,0.00025231,0.00721572,0.000138731,4.532364095,30.33689655,14.8238087,-0.956677628,21.55201167,-11.84559258,256.5069606,927.8559746,267.8435672,5.970988547,464.9718276,163.8352866,0.048043074,-0.39804925,-0.114286543,6.179528245,24.8483596,-11.2584343
NoMove,0.6607997,-5.7389016,-8.0445175,0.052086677,0.012962787,0.007257887,0.49081135,-6.1219735,-8.3868885,-0.03797764,-0.020611487,-0.010328637,0.601650289,-5.974911703,-8.198893203,4.76E-06,-0.000980749,-0.00047824,0.60573304,-5.9783216,-8.202535,-0.004669835,-0.001159724,-0.00047,0.60812724,-5.971139,-8.221688,-0.006535066,0.001771363,-0.00047,0.026723551,0.07421085,0.060056723,0.019578715,0.004679982,0.003299239,0.000714148,0.00550725,0.00360681,0.000383326,2.19E-05,1.09E-05,-2.173655926,0.763477809,-0.492370069,0.486797044,-0.355046125,-0.074586686,5.892909988,1.057132076,0.970546583,-0.735932896,0.935656908,0.013444007,0.044417084,-0.012420409,-0.007324979,4111.199904,-4.771846543,-6.898714844
NoMove,0.804725916,-7.721524617,-5.579338532,0.06016465,0.03379547,0.023785992,0.600036376,-8.01734933,-6.007974303,-0.051803116,-0.032104942,-0.027172544,0.704943332,-7.856540342,-5.800497101,-3.95E-05,-0.003372846,0.001362753,0.706959698,-7.860154797,-5.796262934,-0.005440366,-0.004069944,0.001909284,0.676171996,-7.93115819,-5.877251103,-0.032138183,-0.013399276,-0.013582958,0.036637859,0.067007278,0.091412178,0.026184143,0.01130033,0.008944031,0.001361733,0.005438434,0.008403372,0.000747895,0.000141773,9.01E-05,-0.019400018,-0.040832516,-0.092332559,0.030314745,0.198632578,-0.390327412,0.232407492,-0.463510774,-0.18777671,-0.818913374,-0.024547709,0.255624821,0.052961218,-0.009422376,-0.018875344,-672.5619899,9.060910716,-12.74103242
NoMove,0.49799395,-7.548918,-6.363788,0.03689832,0.012696324,0.013386523,0.32561144,-7.759608,-6.6486983,-0.039309952,-0.020877948,-0.013526187,0.422301895,-7.644734039,-6.534779362,2.24E-06,-0.001255623,-0.000483554,0.4213795,-7.6375036,-6.5457473,-0.001871975,-0.000893,-0.000203,0.40940848,-7.6135616,-6.576872,-0.007067991,-0.003291424,0.002461562,0.025415564,0.041496539,0.055096255,0.018742456,0.005688188,0.005606014,0.000645951,0.001721963,0.003035597,0.00035128,3.24E-05,3.14E-05,-0.09097168,-0.42214492,0.501068594,0.006061438,-0.494929687,0.011162172,1.004890206,-0.458383453,-0.184773796,-1.173740704,0.767465539,-0.658219765,0.060183399,-0.005428121,-0.008431234,8382.313596,-4.530173645,-11.59336203
NoMove,0.641250126,-6.934101338,-6.99870072,0.074038313,0.031397861,0.018714636,0.284037309,-7.262180423,-7.447114477,-0.055741042,-0.028882221,-0.018481872,0.449845582,-7.078880562,-7.250383347,3.90E-05,0.000517209,-0.000842127,0.405170645,-7.066768306,-7.259509625,-0.005680268,-4.12E-05,-0.000552644,0.49392236,-7.262180423,-7.447114477,-0.055741042,-0.028882221,-0.016393874,0.101368125,0.083327824,0.1058027,0.028543118,0.008427436,0.005931466,0.019021258,0.0075515,0.013721749,0.000940541,7.52E-05,5.49E-05,0.384180303,-0.427717716,0.610161895,0.171083753,0.289273574,0.038922515,-0.376384103,-0.711552734,0.001759489,-0.373770275,1.273427879,0.260393626,1.188625544,-0.011565376,-0.017265221,723.3275204,-3.282596365,27.38169906
NoMove,0.874629636,-7.287201927,-6.9326983,0.062995151,0.024076209,0.01690128,0.675518976,-7.625985487,-7.368186984,-0.052029966,-0.028382785,-0.017273518,0.771858174,-7.444620624,-7.182611091,0.002733198,-0.000705414,-8.69E-06,0.773350032,-7.435237484,-7.199877289,0.000609139,-0.001007116,-7.18E-05,0.731543307,-7.588157047,-7.282474484,-0.028847729,-0.016445266,-0.00895989,0.032386842,0.080266999,0.103356476,0.023672374,0.00915352,0.004986233,0.001090931,0.007354951,0.013656259,0.000647352,9.39E-05,2.72E-05,-0.110712139,-0.07318825,0.162217446,0.140963297,-0.034924917,0.024475433,1.055711787,-0.659239528,-0.616738838,-0.572404744,0.134137801,1.638720067,0.071479153,-0.010762145,-0.015833634,5.575406024,-0.845772815,-577.1445049
NoMove,0.375754056,-8.30994558,-4.979865677,0.045818925,0.019333246,0.017614021,0.22347143,-8.550726941,-5.38194383,-0.047158835,-0.024405543,-0.019045383,0.295477037,-8.418881807,-5.207778301,-0.000389985,1.43E-05,0.000368464,0.2988223,-8.412515568,-5.223751166,-0.001314186,0.000427255,0.000368819,0.22347143,-8.550726941,-5.38194383,-0.047158835,-0.012760413,-0.019045383,0.032546885,0.056450986,0.101510213,0.02062989,0.007024466,0.005169909,0.001109805,0.003737931,0.010823077,0.000479019,5.00E-05,3.13E-05,0.130982462,-0.212199628,0.389146266,-0.003196947,-0.40434953,0.246118285,-0.737463304,-0.713517219,-0.938654516,-0.684065471,0.566974835,2.223232428,-0.015495056,-0.006992621,-0.022996837,2.709625495,493.1421555,23.24884263
NoMove,0.429058782,-7.518355214,-6.435518737,0.03511292,0.02126215,0.016492148,0.230929911,-7.756188976,-6.70739512,-0.042788698,-0.027962836,-0.017012321,0.333672721,-7.610857015,-6.593165633,-0.002262294,-0.000761938,6.50E-06,0.333166475,-7.608996771,-6.594284612,-0.004567163,-0.000362874,0.000717382,0.230929911,-7.756188976,-6.70739512,-0.042788698,-0.027962836,-0.017012321,0.035986903,0.042449851,0.05292719,0.017809228,0.007679778,0.006479551,0.001295057,0.00180199,0.002801287,0.000317169,5.90E-05,4.20E-05,-0.002086899,-0.313446581,0.192758311,0.070596314,-0.243211114,-0.040361079,-0.195162871,-0.051121849,-0.371682929,-1.123872035,0.310950758,-0.536154776,0.1078509,-0.005577539,-0.008027584,-7.872199255,-10.07927375,996.6394866
NoMove,1.622579401,-7.084670265,-5.939791548,0.044091458,0.024695995,0.017357673,1.445003501,-7.341053506,-6.231021051,-0.056056609,-0.030244409,-0.022145875,1.536576994,-7.19063515,-6.100031785,-0.00036372,-0.000414714,2.72E-05,1.536763077,-7.186469561,-6.108019882,-0.000520592,-0.000298237,0.000439159,1.481258549,-7.282452582,-6.194195979,-0.033280435,-0.0160077,-0.013139337,0.027909621,0.047613038,0.056903146,0.016684231,0.008183539,0.006087563,0.001282895,0.00342387,0.003571674,0.00035816,0.00011099,5.64E-05,-0.019823064,-0.368496545,0.350509884,-0.173320882,-0.047270689,-0.506010842,0.333364032,0.204269273,-0.136364013,0.20593321,0.358090899,0.859649545,0.005521113,-0.008830182,-0.012759381,-2.671250452,-11.37876673,228.3371091
NoMove,1.2425907,-7.0700774,-7.1873937,0.0449513,0.047868144,0.029942572,0.8810662,-7.36217,-7.4746976,-0.064831235,-0.035801075,-0.0313438,1.033970035,-7.212164806,-7.338573482,-0.001268995,-5.90E-06,0.001274845,1.0319009,-7.2185183,-7.33344,-0.000747,0.000171,0.001964012,1.0534488,-7.2424603,-7.323863,0.015906889,0.001237213,0.000898,0.061097854,0.056162492,0.06100923,0.022701906,0.014518929,0.00938526,0.003732948,0.003154225,0.003722126,0.000515377,0.000210799,8.81E-05,0.242492046,0.259862569,-0.147265159,-0.199375817,0.250739977,-0.476523165,-0.090677294,-0.250810726,-0.602766894,-0.76893732,0.339778176,1.199145476,0.059090546,-0.007787189,-0.0083135,-17.88967139,-2459.896169,7.361885412
NoMove,0.6464345,-6.409278,-7.4483614,0.09477979,0.044937056,0.016885912,0.40940848,-6.9024835,-8.042124,-0.07229219,-0.0491242,-0.022284072,0.526429512,-6.618347206,-7.805609158,-2.45E-05,-0.00715776,0.003267989,0.5267244,-6.61996765,-7.8003092,-0.011805209,-0.007822512,0.004095712,0.56982,-6.7253127,-7.747637,-0.02406248,0.002303063,0.003562787,0.048168315,0.131811907,0.13294886,0.043428946,0.016791936,0.005926244,0.002320187,0.017374379,0.017675399,0.001886073,0.000281969,3.51E-05,-0.092563617,-0.163012747,0.271605156,0.274773398,0.256791298,-0.761501604,-0.57411714,-1.152305603,-0.674315748,-1.288155233,0.346468163,1.507009222,0.091500027,-0.019916137,-0.017032477,-1774.154835,-2.34597639,1.813422109
NoMove,1.224045256,-6.83802985,-7.600550239,0.0372374,0.019792731,0.010824015,1.07596519,-7.055255837,-7.8435974,-0.038267867,-0.018749808,-0.012633469,1.141916307,-6.949074306,-7.718457697,4.31E-05,0.000772501,0.000717533,1.138942844,-6.948350376,-7.718149968,0.000222104,0.000899129,0.001347041,1.120390953,-6.970394748,-7.760598533,-0.012332184,-0.002614026,-0.004136271,0.026615851,0.042796307,0.048010717,0.015119254,0.006413771,0.004210253,0.000910188,0.002272307,0.002573553,0.000246043,4.49E-05,2.62E-05,0.221102102,0.05084384,0.016506089,0.032674398,-0.058659445,-0.47463906,0.164146344,-0.179838023,-0.292513165,-0.505418696,0.062934516,0.558416444,0.026974056,-0.006902245,-0.007112122,350.9560213,-0.062525106,1.536810002
NoMove,1.08537142,-5.908889633,-9.046890333,0.048047762,0.03242634,0.43835003,0.95608459,-6.136339033,-9.359732333,-0.113172875,-0.511074267,-0.09727366,1.019359512,-6.030317098,-9.273042095,-0.00047238,-0.000479296,-0.000714942,1.01992994,-6.0286,-9.283117667,-0.000883309,0.000495242,-0.000725568,1.01992994,-6.008648367,-9.299079,-0.002548698,0.0024049,-0.000503333,0.019156739,0.045036605,0.042971661,0.016613275,0.017607064,0.015423833,0.000368924,0.002054842,0.001847059,0.000276294,0.000312805,0.000238439,0.170336429,-0.009797209,0.869470624,-1.327630628,-25.60815374,23.66812995,0.686954555,-0.360467483,3.19722657,19.92599436,739.424238,695.2854359,0.028450279,-0.007828627,-0.004663375,-3.935939232,-5.262553463,-29.63389729
NoMove,0.829091388,-9.432214169,-2.796518364,0.032953402,0.017106929,0.028680668,0.703371287,-9.584533919,-3.14488409,-0.049605726,-0.022915119,-0.028594371,0.777771336,-9.505965349,-2.964996283,-0.003815198,-0.001330227,-5.30E-06,0.780608958,-9.507045631,-2.953334543,-0.003097691,-0.001549917,-5.25E-05,0.703371287,-9.584533919,-3.14488409,-0.049605726,-0.022915119,-0.028594371,0.022971515,0.027865221,0.077173833,0.016020012,0.008607791,0.011819148,0.00052769,0.000776471,0.0059558,0.000256641,7.41E-05,0.000139692,-0.650112521,-0.100442645,-0.282966591,-0.159944446,-0.039495223,-0.137980673,0.369597912,-0.275255389,-0.699660257,-0.533293542,-0.81717987,-0.472472529,0.029535049,-0.002931341,-0.026028307,-4.19899881,-6.470921165,-2231.308633
NoMove,0.81402856,-7.9104424,-6.4739213,0.054277487,0.01935666,0.008892036,0.6967127,-8.066066,-6.658275,-0.0309905,-0.019546859,-0.012424962,0.753959303,-7.965743303,-6.571007403,0.002084228,-5.91E-06,-0.000919689,0.7565677,-7.965509,-6.5720835,0.001784381,-0.000628,-0.000967,0.7565677,-7.979874,-6.591237,-0.005676563,-0.003559112,-0.001233538,0.019414136,0.023665436,0.035591217,0.01446756,0.006592732,0.004227967,0.000376909,0.000560053,0.001266735,0.00020931,4.35E-05,1.79E-05,-0.230894463,-0.39490623,0.11625069,0.477886771,0.318797376,-0.083973744,0.198025175,0.53453103,-0.577100788,0.28079061,0.19754113,-0.220375055,0.025749581,-0.002970901,-0.005416402,6.941446621,-1116.07131,-4.597171792
NoMove,0.69088079,-6.554138103,-7.495592696,0.050536185,0.023809424,0.012944686,0.516271182,-6.853442884,-7.811816445,-0.047160349,-0.025174335,-0.01356694,0.608802773,-6.681905515,-7.677977136,-0.000105694,-0.000821379,0.000768227,0.612860114,-6.670730997,-7.688918069,-0.002865001,-0.000753424,0.000973114,0.564208419,-6.771561277,-7.739857825,-0.028632325,-0.013766779,-0.006310274,0.033180731,0.0659092,0.06850763,0.020756221,0.008269118,0.004380929,0.001717983,0.005444717,0.005606232,0.000468032,8.19E-05,2.26E-05,-0.210275989,-0.405890589,0.502552993,0.124131759,0.01730734,-0.202440294,0.431270305,-0.267736497,-0.102620819,-0.639285061,0.337707371,0.482564888,0.060897334,-0.010682642,-0.010249695,-199.219273,-3.234683067,-0.989155399
NoMove,1.242220243,-7.151444365,-5.916994063,0.040005038,0.021638459,0.01468843,0.530952993,-7.369047928,-6.290822229,-0.042813706,-0.021192317,-0.018775961,1.10715522,-7.250263964,-6.096431841,-0.000392428,6.35E-05,-2.55E-05,1.136606423,-7.245488382,-6.099939036,-0.000889469,-0.000285388,0.000621272,0.530952993,-7.369047928,-6.290822229,-0.042813706,-0.021192317,-0.017291071,0.177997917,0.048144764,0.07876403,0.016695189,0.007107981,0.005890868,0.126476748,0.002858065,0.008431993,0.000331741,5.87E-05,4.43E-05,-0.402563367,-0.205378584,-0.174559491,0.012205481,0.080277827,-0.345829715,1.175808657,-0.658657477,0.062382333,-0.489663006,-0.052491007,0.272599712,0.098608573,-0.007834918,-0.018577643,-1.288990865,-21.80003455,-242.6277511
NoMove,1.1228806,-4.5561657,-9.038112,0.060139664,0.026018225,0.015020673,0.93613285,-4.84347,-9.296685,-0.043247778,-0.035801075,-0.016954824,1.035761904,-4.695508419,-9.183993773,7.22E-06,-0.003302184,0.000637571,1.0366893,-4.6950297,-9.188946,-0.003811333,-0.003292649,0.001164625,1.0366893,-4.709395,-9.196129,-0.021397855,-0.006223737,0.001964012,0.035746518,0.059033767,0.046685431,0.020725564,0.009914995,0.004623323,0.001277814,0.003484986,0.002179529,0.000429549,9.83E-05,2.14E-05,-0.164542186,-0.065783917,0.393057089,0.412851981,-0.126579078,-0.73091646,-0.14245272,-0.666283524,-0.059431502,-0.629678064,0.233084053,1.16167821,0.034512293,-0.012572391,-0.005083347,2870.678795,-3.00255656,7.25146541
NoMove,0.7517793,-5.765238,-8.128315,0.060347013,0.025486523,0.016850537,0.58897364,-5.9807158,-8.312668,-0.04010934,-0.023276111,-0.022852374,0.677231466,-5.858571264,-8.235907532,-0.001002741,4.32E-06,-0.000674018,0.6751649,-5.8466406,-8.24563,-0.005202753,-0.00036,-0.000203,0.6679823,-5.829881,-8.259995,-0.007867378,-0.002492036,0.000596,0.026247672,0.050906589,0.040523575,0.017909918,0.006276237,0.005028701,0.00068894,0.002591481,0.00164216,0.000320765,3.94E-05,2.53E-05,0.224424423,-0.463067886,0.599665444,0.585879886,0.340755815,-0.837584228,1.008022398,-0.602797174,-0.359215419,-0.11501136,2.197699054,4.665841867,0.038757313,-0.00868925,-0.004920353,-17.86095707,1451.60246,-7.460784684
NoMove,1.508347,73.633675,8.274361,0.051010262,0.0668,0.013175032,0.61052144,-6.7708025,-8.99741,-0.107135214,-0.025396017,-0.09727366,1.399609981,-6.540331514,-8.838898768,0.000639874,-0.000874873,-0.000564315,1.3982137,-6.619968,-8.858546,0.000249,-0.000748,-0.0002145,1.388637,-6.6056023,-8.884883,-0.013740122,0.000984,0.000785,0.036536483,2.604767008,0.559564866,0.019560763,0.007146772,0.005906132,0.001334915,6.784811166,0.31311284,0.000382623,5.11E-05,3.49E-05,-10.42963487,30.74363476,30.15731142,-0.206638742,0.858789471,-10.37371111,227.7881691,943.7820192,919.8277211,0.480820383,9.159042845,162.1952137,0.02610476,-0.398262229,-0.063307079,30.56970351,-8.168924336,-10.46602794
NoMove,0.708461464,-6.927074831,-6.932783542,0.051021059,0.022809053,0.014367545,0.513401645,-7.196617303,-7.242163813,-0.047910641,-0.025349493,-0.015496599,0.611929384,-7.050187663,-7.104883864,0.000465345,-0.000977899,0.000141784,0.607590106,-7.046345882,-7.109655392,-0.002090208,-0.00095677,0.000357964,0.559689674,-7.102680568,-7.189354346,-0.025303109,-0.011622727,-0.007417372,0.039571992,0.059895815,0.069614432,0.020688076,0.007674517,0.005158005,0.003556536,0.004783263,0.006779559,0.000502095,7.72E-05,4.39E-05,0.031363865,-0.218899404,0.313005518,0.102232518,-0.013500706,-0.197919595,0.562133306,-0.494946563,-0.394803644,-0.492993409,0.56560102,0.429658426,0.064560702,-0.009172619,-0.011830032,45.54698579,-3.206055844,-5.665205113
NoMove,0.879869125,-6.7217212,-7.33104515,0.041590964,0.012162787,0.008074961,0.77691845,-6.9336082,-7.52497615,-0.038081315,-0.020878561,-0.00817925,0.825494275,-6.819164008,-7.4385642,1.26E-05,-0.00244944,0.000450333,0.82360535,-6.816292,-7.44477025,-0.002641918,-0.002359518,0.000613775,0.81522565,-6.7815762,-7.478289,0.01814227,-0.003158906,0.001813093,0.019277907,0.049814453,0.043611386,0.018097157,0.005389735,0.003378239,0.000429479,0.00313918,0.002103531,0.000375788,3.18E-05,1.18E-05,0.255376146,-0.046073571,0.444513527,0.252009103,-0.270931342,-0.101300988,-0.133281879,-0.602536147,-0.648108746,-0.578270887,0.282102489,-0.528199031,0.024178952,-0.008258403,-0.005708137,1451.618846,-3.044903052,-1.136504138
NoMove,1.4341269,-6.6247563,-8.623915,0.038486525,0.03242634,0.015573203,1.2880806,-6.8569937,-17.166426,-0.038787596,-0.018201536,-0.09727366,1.362068931,-6.733833532,-8.766132467,0.001726622,7.12E-06,-0.000352266,1.3623008,-6.7348895,-8.760384,0.001714703,0.000451,-0.000415,1.3623008,-6.7684083,-8.789114,-0.018269986,0.001649925,-0.001347166,0.02268238,0.044432595,0.277396796,0.015232866,0.00590147,0.004783202,0.00051449,0.001974256,0.076948982,0.00023204,3.48E-05,2.29E-05,0.343666963,-0.039761733,-29.27297734,-0.088082335,-0.250025963,-8.555213181,1.109132061,-0.500839105,884.0842946,-0.809028718,0.9730472,176.4557661,0.016652887,-0.00659841,-0.031644148,8.822350706,828.3979371,-13.5783993
NoMove,3.822099082,-4.423348527,-7.841226545,0.05471554,0.048180698,0.011190215,3.657751366,-4.866963691,-8.208915366,-0.046155463,-0.035666177,-0.015654922,3.746191636,-4.644319644,-8.038827401,-0.003694769,-0.002830829,-4.62E-06,3.747661024,-4.637358328,-8.046725116,-0.011250215,-0.003562316,-0.000109093,3.657751366,-4.866963691,-8.208915366,-0.046155463,-0.035666177,-0.015654922,0.034021284,0.109087444,0.081460639,0.020435207,0.010991849,0.004824346,0.001157448,0.01190007,0.006635836,0.000417598,0.000120821,2.33E-05,-0.28450628,-0.068548738,0.237693852,0.439619717,0.809628983,-0.429886472,-0.296627358,-1.064899629,-0.746326247,-0.813904902,1.891225687,0.611501237,0.009081565,-0.023488358,-0.010133398,-5.530848738,-3.882908336,-1043.344368
NoMove,0.949743185,-7.764400773,-6.00668458,0.050488565,0.022306601,0.016261442,0.770128622,-7.985971103,-6.340242383,-0.047948827,-0.023802928,-0.020608959,0.856368425,-7.871435274,-6.182924997,0.001875908,0.00027471,1.56E-05,0.856522982,-7.869451223,-6.186770833,0.001454012,1.94E-05,0.0004094,0.841954633,-7.877889889,-6.256787441,-0.022063903,-0.006254534,-0.005154221,0.028791133,0.046684093,0.07143232,0.020129097,0.007602178,0.005721331,0.000989015,0.002795898,0.006258601,0.000431919,6.19E-05,3.58E-05,0.099847969,-0.068822914,0.202231222,-0.029016073,-0.102484452,-0.437058107,0.601405411,-0.643313921,-0.521494473,-0.681112422,0.267403498,1.350494193,0.053971304,-0.006183133,-0.014319827,-3.291750066,-9.124418425,372.8311339
NoMove,1.4915876,-6.4739213,-8.714894,0.047413018,0.03242634,0.007579326,1.340753,-6.7588315,-17.166426,-0.049712557,-0.019800304,-0.09727366,1.417621963,-6.622150199,-8.859491406,3.18E-05,-0.000359476,-0.000696413,1.4173675,-6.6175733,-8.851364,0.0008485,-0.000215,-0.000281,1.4077905,-6.6103907,-8.863335,-0.028262328,-0.000215,0.000252,0.020069657,0.061238539,0.27698829,0.021479789,0.005310259,0.005306079,0.000402791,0.003750159,0.076722513,0.000461381,2.82E-05,2.82E-05,-0.054614946,-0.059678512,-28.43247001,-0.11778688,-0.087558799,-12.72329695,1.12409037,-0.658954335,850.3207575,-0.948264887,1.778854146,228.841719,0.01415727,-0.009247531,-0.031264581,675.8849612,-14.77223362,-7.619158346
NoMove,1.4460979,73.633675,8.274361,0.051543184,1.8469025,0.013574733,0.61052144,-6.8785415,-8.983045,-0.107135214,-0.020333229,-0.19093522,1.357797172,-6.597033828,-8.771157887,-0.003210369,0.001952718,-0.000782107,1.3599066,-6.6870055,-8.805874,-0.003348086,0.000318,-0.000281,1.3623008,-6.742072,-8.825027,0.012239969,0.001383463,-0.000281,0.041799959,2.608065258,0.787010454,0.019718037,0.060260757,0.007472642,0.001747237,6.802004392,0.619385455,0.000388801,0.003631359,5.58E-05,-11.99887958,30.692966,21.42178525,-0.34425207,30.25599389,-18.00027485,212.919417,941.6702278,461.2376532,0.736937179,923.8125366,444.6572168,0.030785128,-0.395339076,-0.089727088,-6.141984882,30.85993646,-9.554505769
NoMove,0.865114394,-4.814718179,-10.000831,0.044943254,0.034931119,0.009841446,0.538568115,-5.211100221,-10.25160084,-0.037647343,-0.025276025,-0.010817865,0.741802262,-4.943288352,-10.16045964,0.000336351,0.001514011,1.09E-06,0.74661421,-4.914305362,-10.17916476,-0.001007707,0.000639901,9.85E-05,0.538568115,-5.211100221,-10.25160084,-0.037647343,-0.025276025,-0.010817865,0.067908235,0.088257047,0.054386949,0.016629474,0.011044989,0.003718334,0.004611528,0.007789306,0.00295794,0.000276539,0.000121992,1.38E-05,-1.15504787,-1.294585424,1.053574507,0.113249407,0.314773536,-0.045215508,1.45746477,1.071933636,0.453530686,-0.856995852,-0.130801344,-0.000346964,0.091544929,-0.017853914,-0.005352804,49.44079279,7.29518502,3408.472013
NoMove,1.044035287,-6.8263404,-7.099853456,0.048724162,0.024879713,0.013612383,0.867735276,-7.099695026,-7.394957649,-0.047488622,-0.02747492,-0.015493447,0.952631433,-6.957784675,-7.256075889,0.000138143,-0.000731021,0.000588757,0.950844373,-6.957293684,-7.25971452,-0.001058942,-0.000474644,0.000903654,0.922801916,-7.018520166,-7.331948314,-0.020776817,-0.011142422,-0.005360553,0.031977917,0.05766245,0.063112508,0.01988789,0.008573011,0.004778986,0.001346071,0.004664451,0.005099325,0.000492334,9.01E-05,2.90E-05,0.162486407,-0.108153965,0.197751725,0.025283024,-0.058757692,-0.325889041,0.393047646,-0.326237155,-0.413892719,-0.374143595,0.330860669,0.785662245,0.013095287,-0.009198377,-0.009823949,147.4131846,-2.936366873,2.461968859
NoMove,1.5155296,-4.2042184,8.274361,0.04674686,1.8469025,0.009577795,0.61052144,-6.7923503,-17.166426,-0.107135214,-0.014204597,-0.19093522,1.406338958,-6.662854247,-8.804485211,-0.000379554,0.002267846,-0.001405788,1.4077905,-6.6606693,-8.825027,-0.001349617,0.000717,-0.000681,1.4101849,-6.6630635,-8.825027,-0.01347366,0.002316082,0.000118,0.036688256,0.09378695,0.619666601,0.018605046,0.060186186,0.009363924,0.001346028,0.008795992,0.383986696,0.000346148,0.003622377,8.77E-05,-10.59771585,18.940227,19.48247616,-0.119901021,30.35257927,-13.25233894,231.5106825,495.3907861,640.6629882,0.357072436,927.7768541,220.4528242,0.026087776,-0.014076092,-0.070380787,-49.01813229,26.53892384,-6.660979136
NoMove,1.173233099,-6.4596595,-6.954154006,0.051878976,0.020557674,0.011214538,1.006535069,-6.757304078,-7.327569158,-0.05345278,-0.026766645,-0.01191671,1.098062638,-6.589141268,-7.168873014,-5.40E-05,-0.00238757,0.000317603,1.106518266,-6.577725828,-7.180466536,-0.003804447,-0.002596713,0.000523086,1.0293504,-6.663507749,-7.288417028,-0.040780138,-0.020661492,-0.008123492,0.038787924,0.072699159,0.082750932,0.024277462,0.007962501,0.003902549,0.004642822,0.006379757,0.009203484,0.000699604,7.62E-05,1.68E-05,-0.130554709,-0.285672512,0.365796379,0.04814291,0.007224061,-0.244362033,0.258794782,-0.732460811,-0.470370987,-0.71150645,0.263465515,0.33508197,0.063246201,-0.011918757,-0.013405802,-455.8494159,-4.919498998,1.28828069
